,Unnamed: 0.1,mood,id,title,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2005,2005,calm,3tJjZMHLqhD8DaGgdBICnc,Saturn,Sleeping At Last,0.263,0.237,3,-13.738,1,0.0344,0.638,0.305,0.109,0.0461,73.024,289792,4
2006,2006,calm,3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,312360,4
2007,2007,calm,70vdb3Nf9sUaOax5c6phOT,Teenage Mind,Tate McRae,0.671,0.337,4,-9.762,0,0.0605,0.75,1.38e-06,0.11,0.12,119.716,155205,4
2008,2008,calm,6668ZaUUXqZ25Tb0DMr2HO,When You Love Someone - Acoustic,James TW,0.712,0.298,7,-8.363,1,0.0407,0.779,0.0,0.115,0.568,125.019,210107,4
2009,2009,calm,5xTEkzHycz81QTcqCS9oVv,Video Games,Lana Del Rey,0.336,0.298,6,-8.547,0,0.0324,0.791,2.6e-06,0.0858,0.203,123.856,284500,4
2010,2010,calm,6Vw4E8QtlT1cYhlSJVrvEa,Sunset/Sunrise,Snøw,0.786,0.15,10,-14.724,1,0.0654,0.858,0.000488,0.111,0.196,78.001,86936,4
2011,2011,calm,0Rm2G83ELwkuEgpHlJcBPn,Can't Help Falling in Love,Haley Reinhart,0.406,0.0307,0,-17.636,1,0.04,0.951,0.0,0.0984,0.245,136.716,173500,4
2012,2012,calm,0zMzyHAeMvwq5CRstru1Fp,Lost Boy,Ruth B.,0.586,0.128,7,-9.297,1,0.0496,0.963,0.0,0.0858,0.371,123.498,276067,4
2013,2013,calm,3DQisSEr1TLp9H0BEeKiQS,Uncover,Zara Larsson,0.556,0.529,2,-4.464,1,0.025,0.4,0.0,0.268,0.308,89.887,213543,4
2014,2014,calm,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3 Doors Down,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,4
2015,2015,calm,7mOD9NFyZhC8PtW4joWDWT,Symphonie,Silbermond,0.456,0.447,10,-9.103,1,0.0396,0.606,7.17e-05,0.324,0.269,77.022,272400,4
2016,2016,calm,1wVuPmvt6AWvTL5W2GJnzZ,Talking to the Moon,Bruno Mars,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,217867,4
2017,2017,calm,1GXbABIHIsE2T00yqpNHYG,Dusk,ford.,0.602,0.493,2,-10.167,1,0.243,0.828,0.337,0.333,0.228,84.964,202303,4
2018,2018,calm,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4
2019,2019,calm,4yWCzA44dQyp0SoeM81bUb,Life Is Worth Living,Justin Bieber,0.558,0.296,10,-9.18,1,0.0427,0.907,0.0,0.108,0.463,76.04,234787,4
2020,2020,calm,732BVxsgydmdlTl4uXNjIC,Walk on the Wild Side,Mahogany,0.489,0.214,0,-13.164,1,0.0456,0.785,0.000729,0.123,0.341,85.046,305093,4
2021,2021,calm,75On2eIcNhi815nZIY1B7i,Another Day,Guytano,0.506,0.635,3,-6.402,1,0.0315,0.145,0.0,0.122,0.119,100.068,244912,4
2022,2022,calm,7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,Sia,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,272800,4
2023,2023,calm,1JDMO4EVPHtm0xXhJb2IjR,Youth,Daughter,0.588,0.477,9,-12.71,0,0.0492,0.61,0.00188,0.122,0.488,150.396,251627,4
2024,2024,calm,7H0jlAh4VoUtdeBUurXae9,Don't Look Back In Anger,Oasis,0.354,0.914,0,-3.613,1,0.0672,0.0316,7.11e-06,0.119,0.241,164.012,287827,4
2025,2025,calm,3FZEg8UWOwKzJKzKT90hUZ,The Reason,Hoobastank,0.474,0.672,4,-4.678,1,0.028,0.0105,0.0,0.142,0.0649,83.029,232800,4
2026,2026,calm,1eo36VI77vfRsfCXNAyL8T,Sinners,Benjamin Amaru,0.355,0.411,11,-5.022,0,0.03,0.893,0.00422,0.141,0.0339,151.72,252632,4
2027,2027,calm,3JOVTQ5h8HGFnDdp4VT3MP,Mad World (Feat. Michael Andrews),Michael Andrews,0.345,0.0581,3,-17.217,1,0.0374,0.976,0.000366,0.103,0.304,174.117,189507,4
2028,2028,calm,1YnJDNPgAjGKZYRKhANkFJ,Here I Stand,Mehrzad Marashi,0.541,0.714,1,-5.268,1,0.042,0.405,0.0,0.209,0.372,126.096,208027,4
2029,2029,calm,2xtnnO9bHKXEmsfetO3ldK,Wie schön du bist,Sarah Connor,0.366,0.532,5,-6.054,1,0.034,0.00718,3.79e-06,0.109,0.141,88.05,218546,4
2030,2030,calm,47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4
2031,2031,calm,1bIVDJC6imJNGSExMwlxy3,Love Me Like You Do,Ellie Goulding,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,4
2032,2032,calm,2RChe0r2cMoyOvuKobZy44,Always,Bon Jovi,0.383,0.659,4,-5.558,1,0.0312,0.117,0.0,0.0778,0.327,140.795,353027,4
2033,2033,calm,6OfcAOGi1lbYzamj9e7i43,lost,clide,0.605,0.43,9,-6.756,1,0.0914,0.0515,0.00309,0.0958,0.465,99.038,169333,4
2034,2034,calm,2WmDlNSXpyYgMK0ws7ZWDa,Stay,Hurts,0.447,0.72,11,-7.504,1,0.0517,0.0206,0.000353,0.282,0.297,156.0,235200,4
2035,2035,calm,6J1jIKelO3HerpKnTEVVMe,Dirty AF1s,Alexander 23,0.687,0.668,8,-5.99,1,0.385,0.756,0.0,0.113,0.352,87.175,137000,4
2036,2036,calm,3z6fKiqQDuVxU2gUvPGlXa,Cheerleader - Demo,JP Cooper,0.403,0.285,5,-8.055,0,0.0699,0.949,0.0,0.1,0.457,71.06,165945,4
2037,2037,calm,6QBkaFBwwn7u1yMF6EjY7O,Where I First Found You,Forest Blakk,0.512,0.275,11,-10.008,1,0.0279,0.826,0.0,0.116,0.139,78.805,194853,3
2038,2038,calm,5cDNs4utoHt0WNRZuziews,The Story Never Ends,Lauv,0.614,0.126,9,-9.403,1,0.0376,0.911,0.0,0.148,0.351,119.945,229029,4
2039,2039,calm,4cbJwuAEbaodP4InQDfAmW,"Let It Go - From ""Frozen / Single Version",Demi Lovato,0.503,0.657,7,-5.866,1,0.0359,0.0269,0.0,0.265,0.246,139.918,226387,4
2040,2040,calm,1tUdd0dSQ5ij2XiqlWhlHX,Good Stuff,Griff,0.641,0.376,7,-7.478,1,0.117,0.913,0.0,0.107,0.165,143.958,193266,4
2041,2041,calm,50BIphQzggc1nEAmrQ4Ure,RAIN CLOUDS,overeasy,0.481,0.386,9,-9.751,1,0.221,0.509,0.0,0.059,0.362,90.19,272000,3
2042,2042,calm,7dblY1Epg03mXh2bJ9F44Z,Irgendwas bleibt,Silbermond,0.523,0.581,4,-6.127,1,0.0251,0.0162,0.000276,0.0717,0.242,99.962,192573,4
2043,2043,calm,1MjmVzD0YtXj2fQd8ZCNr3,Ich bereue nichts,Silbermond,0.635,0.577,1,-5.735,0,0.0271,0.0874,4.68e-05,0.0991,0.158,111.964,191133,4
2044,2044,calm,0BfVKJALJjpzNYIQiEgF2G,Waves,Dean Lewis,0.517,0.762,11,-5.806,0,0.0454,0.161,0.0,0.0897,0.351,156.928,241292,4
2045,2045,calm,3hT1h7FiFFxoLqiTMJM7Ew,Geile Zeit,Juli,0.63,0.764,9,-4.374,0,0.0241,0.0539,6.8e-05,0.108,0.226,107.996,226307,4
2046,2046,calm,1s9i7W8zx7Nxx78MUIsvjV,Outro,M83,0.162,0.256,2,-11.296,1,0.0346,0.0332,0.0923,0.0621,0.0784,108.893,247027,4
2047,2047,calm,7eNo9ESORi0F5hR0GXGhJJ,I'm Not Perfect,Jess Benko,0.608,0.0704,9,-16.933,1,0.0746,0.93,0.0,0.159,0.218,114.236,291293,1
2048,2048,calm,6z5Yh7kOKeLjqIsNdokIpU,A Thousand Years,Christina Perri,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
2049,2049,calm,3DuHOCe1dbf3XKF8uoc5oM,Soulmate,Natasha Bedingfield,0.486,0.589,3,-5.805,0,0.0385,0.462,0.0,0.109,0.331,170.049,212000,4
2050,2050,calm,5kcvBnt6DPX3AMEsCx1qDh,Happiest Year,Jaymes Young,0.501,0.167,1,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,228443,3
2051,2051,calm,3NWCPJllg1v12ElS4eQMKV,Praying To A God,Mr. Probz,0.591,0.201,3,-17.134,1,0.0504,0.348,0.0,0.101,0.0763,109.328,220495,4
2052,2052,calm,59HA1SBz1DPCCvdDeILV7E,exile (feat. Bon Iver),Bon Iver,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4
2053,2053,calm,4S1VYqwfkLit9mKVY3MXoo,Forever Young,Alphaville,0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,226706,4
2054,2054,calm,6na46oMRD5nPnU6i4M1NfS,Das Wiedersehen,Annette Focks,0.135,0.106,4,-16.999,0,0.0332,0.708,0.454,0.0917,0.071,77.613,129332,5
2055,2055,calm,4p0OtQDZq5l9sbA7pKXqjl,Switchblade,LP,0.519,0.419,0,-7.42,1,0.0286,0.829,8.33e-05,0.14,0.264,130.213,264117,4
2056,2056,calm,1Zmzeb4KAYoDeg6e8ozLEk,"Babe, Can I Call?",The Hunna,0.553,0.631,6,-6.734,1,0.0345,0.000435,0.0028,0.0666,0.208,115.001,250787,4
2057,2057,calm,3lG6OtGDsYAOALxEmubQQm,Happiness is a butterfly,Lana Del Rey,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,4
2058,2058,calm,3WD91HQDBIavSapet3ZpjG,Video Games,Lana Del Rey,0.39,0.252,6,-9.666,0,0.0298,0.808,0.0,0.0887,0.181,122.053,281947,4
2059,2059,calm,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
2060,2060,calm,2uEJanMvnA1dXgX1ASnPQm,One Call Away,Charlie Puth,0.665,0.62,1,-5.43,1,0.035,0.417,0.0,0.113,0.451,91.008,192075,4
2061,2061,calm,1ceiWukdMtlzOFhiAMluOj,California King Bed,Rihanna,0.475,0.577,7,-3.979,1,0.0341,0.219,0.0,0.121,0.319,169.897,251600,4
2062,2062,calm,1nqJvzF8URpip2qbg8izYb,One Day,Kodaline,0.478,0.749,3,-5.554,1,0.0282,0.0839,0.00135,0.111,0.324,96.007,255560,4
2063,2063,calm,3ShCJTrnhjvUpL234S4QbJ,Stay,Laura Pringle,0.594,0.344,9,-9.602,0,0.0354,0.927,0.0,0.111,0.32,111.735,242925,4
2064,2064,calm,2vfk5j3T0J37DG0vuz8TEN,"Immer wenn wir uns sehn (""Das schönste Mädchen der Welt"", Soundtrack)",LEA,0.683,0.559,4,-7.039,1,0.0937,0.735,0.0,0.122,0.241,84.975,173600,4
2065,2065,calm,2EU5LDgtGnh8RTz7VGlGoR,Angels,Robbie Williams,0.229,0.903,4,-4.321,1,0.0664,0.00673,1.02e-05,0.948,0.266,150.08,355667,4
2066,2066,calm,5PdEiev2BkKiZtZFcNKjfM,Hate Myself,NF,0.533,0.84,9,-5.283,0,0.167,0.234,0.0,0.114,0.361,116.882,260253,4
2067,2067,calm,7kr3xZk4yb3YSZ4VFtg2Qt,Acoustic,Billy Raffoul,0.88,0.245,9,-10.245,1,0.446,0.785,3.19e-05,0.0979,0.638,76.006,172200,4
2068,2068,calm,6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541,156106,4
2069,2069,calm,7M0G5wRuoISYiCDytDxEFz,Walls - Naked Edition,Ruben,0.537,0.461,7,-7.594,1,0.0511,0.733,0.0,0.205,0.461,90.357,179098,4
2070,2070,calm,13GvSZgg9LOs3M9uGbWsPE,You Were Supposed to Be Different,Aron Wright,0.445,0.239,7,-12.83,1,0.028,0.861,8.48e-05,0.0902,0.138,73.974,192973,4
2071,2071,calm,0jllH0usRFD4LJkJnGK9Lf,Complicated,Olivia O'Brien,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,189000,4
2072,2072,calm,5l6hpyTGBK0LAAxgPnqTQL,Look After You,The Fray,0.447,0.592,6,-3.015,0,0.0319,0.0575,4.47e-06,0.13,0.283,78.039,266773,4
2073,2073,calm,3h2kMlNzE0xLthj5iGypAA,Heartbeat,The Fray,0.45,0.822,9,-5.074,1,0.0345,0.000436,8.95e-05,0.167,0.293,144.394,220693,4
2074,2074,calm,3eNSHkhMsSnArzfbmRlF03,Falling,Ocana,0.807,0.0405,1,-23.335,0,0.116,0.538,1.49e-06,0.0983,0.495,120.765,149875,4
2075,2075,calm,6uaIMhUZXMuT2Zz0vxrFiR,The Woods - Acoustic,Hollow Coves,0.568,0.558,9,-8.553,1,0.0278,0.724,0.000331,0.116,0.287,104.991,239960,4
2076,2076,calm,6gxycjJNMgmAyfzUXBN80P,Goodbye My Lover,James Blunt,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,258653,4
2077,2077,calm,0YMFcrMtBowDdD5bPz0cgy,Talkin' Bout a Revolution,Tracy Chapman,0.561,0.732,7,-6.178,1,0.0281,0.329,0.000228,0.0755,0.671,118.975,161600,4
2078,2078,calm,4KVXtIoVeJnuEsheETi3Rh,Every High,Kyson,0.703,0.373,11,-12.301,1,0.0479,0.629,0.0125,0.0972,0.179,114.076,213204,4
2079,2079,calm,4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),benny blanco,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,149297,4
2080,2080,calm,4dr5sJ1p6mdNpK3fIUz8vR,Oats In The Water,Ben Howard,0.356,0.474,2,-9.41,0,0.0283,0.273,0.304,0.184,0.094,130.193,299382,4
2081,2081,calm,5fgkjhICZnqFctrV0AyuQD,Walking in Memphis,Marc Cohn,0.567,0.512,0,-8.831,1,0.0357,0.545,0.0,0.296,0.334,130.271,252613,4
2082,2082,calm,4Zb9dRdpJMcHjT6wExZa8x,"In This Together - Music From ""Our Planet""",Steven Price,0.486,0.588,2,-9.327,1,0.0312,0.305,1.41e-05,0.0847,0.244,113.059,283785,4
2083,2083,calm,6NU3w0CtU7g9boAarIAkO4,slow down my thoughts,Zachary Knowles,0.732,0.421,1,-8.364,0,0.0876,0.685,4.07e-05,0.224,0.482,126.943,231496,4
2084,2084,calm,7vGGAJBkHKxKtOnGjQduDV,Saturday Nights,Khalid,0.54,0.439,10,-8.591,1,0.115,0.635,1.93e-05,0.0993,0.371,167.908,209547,4
2085,2085,calm,0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,Ed Sheeran,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,185487,4
2086,2086,calm,2E0475TK1pi07lg18RArTG,Rush (feat. Jessie Reyez),Jessie Reyez,0.611,0.6,1,-7.343,1,0.0848,0.558,1.87e-06,0.565,0.36,119.685,198351,4
2087,2087,calm,4HvE2E9rXJDcQhE4YfeNuG,Let Me Love You Like A Woman,Lana Del Rey,0.403,0.245,0,-11.862,1,0.0569,0.969,4.74e-05,0.119,0.148,128.333,200661,4
2088,2088,calm,7mv7HbZciZVlwRHUo75bie,Happiness,Deaf Havana,0.393,0.625,2,-4.568,1,0.029,0.0113,0.000205,0.195,0.333,153.964,231538,4
2089,2089,calm,28iw19WIXuAEXBs7BnRA7a,If This Is Love,phem,0.231,0.482,2,-5.367,1,0.0405,0.634,0.0,0.19,0.376,95.173,116200,4
2090,2090,calm,08wnOyN1wyMaNrup3m353f,My Tears Are Becoming a Sea,M83,0.162,0.353,8,-11.286,0,0.0509,0.0993,0.274,0.575,0.0551,110.76,151827,1
2091,2091,calm,0JNKhAQNdAYxrBCFRjBZPo,Don't Wanna Push You Away Anymore,Allday,0.58,0.357,4,-10.865,1,0.0298,0.543,0.0248,0.12,0.227,99.989,187320,4
2092,2092,calm,31qCy5ZaophVA81wtlwLc4,Anyone,Justin Bieber,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4
2093,2093,calm,4f80SteKqaB6M2JytEUrwT,Chasing_(Demo),Mikayla Sippel,0.498,0.0942,1,-18.713,1,0.126,0.952,0.0,0.13,0.299,139.218,181714,4
2094,2094,calm,0SlpFHdk4UHBDzCEoXzy14,Stop Crying Your Heart Out,Oasis,0.331,0.558,2,-5.506,1,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,303120,4
2095,2095,calm,49xgzcmtmEnsEDWSOMYWoD,Solitude,M83,0.352,0.306,0,-7.872,0,0.0343,0.0721,0.494,0.122,0.0861,122.014,363573,4
2096,2096,calm,0xTGGL6lJKghzRBkFoKNUq,Mood,SZED,0.789,0.155,9,-19.219,0,0.0494,0.919,0.86,0.458,0.103,82.004,197569,4
2097,2097,calm,6fxq63aKjMmi1WMI9iKX5w,Spiritual but Not Religious,Oliver Koletzki,0.671,0.497,0,-9.787,0,0.0552,0.171,0.536,0.101,0.114,95.005,246707,4
2098,2098,calm,0TEekvXTomKt3hdXDZxxeW,Ribs,Lorde,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4
2099,2099,calm,1u6s0RKQX9oCImfMZbI760,Night Cries,Arctic Lake,0.328,0.0976,1,-13.828,0,0.0457,0.937,4.21e-05,0.101,0.127,172.875,177187,3
2100,2100,calm,3bveGlyB1hTt9g2qqkR0jl,Lifeline,ELVA,0.753,0.425,4,-7.924,0,0.0321,0.837,3.03e-06,0.0996,0.481,114.962,200348,4
2101,2101,calm,6ZuahEctZD6w75peme58hm,Wonder,Shawn Mendes,0.442,0.631,1,-5.096,0,0.05,0.136,2.29e-05,0.133,0.129,139.774,172693,4
2102,2102,calm,5yU6mVDfsrRzE20ZjYb1np,I Might As Well Live In A Hotel Room,maybealice,0.551,0.444,7,-11.165,0,0.0323,0.74,0.598,0.0982,0.301,120.02,153692,4
2103,2103,calm,7lPN2DXiMsVn7XUKtOW1CS,drivers license,Olivia Rodrigo,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,242014,4
2104,2104,calm,5XUepCFbKSBbY2EALIEnyb,Sword from the Stone - Gingerbread Mix,Passenger,0.562,0.704,3,-5.741,1,0.0349,0.211,6.86e-06,0.173,0.367,82.532,168940,4
2105,2105,calm,5viL6E7yylGtpuANKZxFJm,Sleep,Azure Ray,0.543,0.432,4,-13.647,1,0.0268,0.962,0.94,0.192,0.385,103.914,303427,4
2106,2106,calm,7InpQQcMWeXC5Rpt8yOXso,Scarface,XOV,0.31,0.282,4,-10.262,1,0.0308,0.681,3.73e-06,0.773,0.218,136.149,255211,4
2107,2107,calm,2MQ6lxKWTVglCe88CDK7Xv,September Skies,Benjamin Amaru,0.521,0.307,1,-11.262,1,0.0335,0.952,0.11,0.531,0.144,144.719,205241,3
2108,2108,calm,1K3LRUEcUz5FMtPYyg0F45,Ho Hey,The Lumineers,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,163133,4
2109,2109,calm,276Ka3ZoyFQkLup6k6cbrn,Husk My Love,JONAH,0.555,0.536,11,-9.573,0,0.0307,0.149,0.42,0.179,0.311,155.076,224047,4
2110,2110,calm,5t3Vk8bRKylx4fjj7qlbib,bitches broken hearts,Billie Eilish,0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,176472,4
2111,2111,calm,7uQztXdiRLRu4YSviPqfD9,Conqueror (feat. Estelle & Jussie Smollett),Jussie Smollett,0.571,0.591,0,-6.37,1,0.0345,0.297,0.0,0.105,0.373,130.002,268427,4
2112,2112,calm,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,4
2113,2113,calm,4QZYTmGqtEHngxs10Rd9qB,I Follow,Loi,0.518,0.432,0,-7.362,1,0.0469,0.353,0.0,0.0906,0.145,80.11,169405,4
2114,2114,calm,6GH4tLwGW6HliKbZBdt6hD,Unlearn (with Gracie Abrams),Gracie Abrams,0.429,0.214,1,-12.261,1,0.242,0.897,0.0,0.105,0.189,77.849,155361,4
2115,2115,calm,7Etf7VJoXNJlO4oMJRUDlT,If I Didn't Have You,BANNERS,0.628,0.699,5,-7.772,1,0.0309,0.0914,1.54e-05,0.0739,0.403,136.03,225848,4
2116,2116,calm,40oAlYpWjFG0LdrhodVnRN,Care At All,Bryce Vine,0.649,0.462,1,-7.744,0,0.0926,0.408,1.64e-05,0.112,0.257,146.005,189226,4
2117,2117,calm,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Phil Collins,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4
2118,2118,calm,5DeWVeHLfD2Br4Okh7dJRy,Void,Allday,0.612,0.598,3,-7.745,1,0.0284,0.26,0.0172,0.103,0.407,118.024,205040,4
2119,2119,calm,0Bigou27TPeAglUOWYm5b2,ALL TO YOU (feat. Kiana Ledé),Kiana Ledé,0.488,0.387,11,-7.562,0,0.039,0.854,0.0,0.136,0.518,149.385,184493,4
2120,2120,calm,2xDDetMrYexhj1gKK634iC,Don't You Worry Child,Sam Tsui,0.518,0.386,2,-9.294,1,0.0321,0.804,0.0,0.633,0.287,124.968,193920,4
2121,2121,calm,4pioeMejnqa4T3QAEqwVA3,Sad Songs (& Said The Sky with Annika Wells),Annika Wells,0.532,0.571,1,-6.291,1,0.041,0.679,0.0,0.109,0.475,144.912,210423,4
2122,2122,calm,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,4
2123,2123,calm,6FpdEqPmZ9aXIXiDi0Ke0f,Blue Banisters,Lana Del Rey,0.384,0.111,5,-13.179,1,0.0415,0.938,6.02e-05,0.104,0.177,85.986,292841,3
2124,2124,calm,3ve9uFSUtkEhk22tmcHHuK,All We Are,JONAH,0.684,0.53,2,-8.041,0,0.0304,0.592,0.00292,0.115,0.178,95.012,253027,4
2125,2125,calm,3U4iFgmfWZCxFU37LBYFav,Nimmst du mich mit,Rakede,0.437,0.543,9,-6.916,1,0.0688,0.367,0.000327,0.433,0.124,134.044,233747,4
2126,2126,calm,3cSzDV1drneGszFc6KwwQS,In the Morning Light - Radio Mix,Alex Schulz,0.745,0.68,3,-7.397,1,0.0286,0.0258,0.00919,0.111,0.419,122.004,197707,4
2127,2127,calm,7ABZitPy5F8oxDZZ6qrPrT,RainCloudsFollowMe,BONES,0.728,0.52,0,-10.14,1,0.0289,0.0211,0.327,0.11,0.63,138.02,153182,4
2128,2128,calm,396WOfbkqKaXYFwx6XjdOF,Fall To Pieces,Avril Lavigne,0.432,0.9,0,-2.832,1,0.0447,0.00248,0.0,0.631,0.486,178.086,208680,4
2129,2129,calm,7bPWdJgx8vek7S5i5yAtvG,Chemtrails Over The Country Club,Lana Del Rey,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025,271177,3
2130,2130,calm,1zZh6zTXcDgvN0C6S1G4gU,Remedy,Adele,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,245427,3
2131,2131,calm,5XqALAb7CVSyv19voIpEDw,Lapislazuli,INFECTION,0.59,0.368,1,-14.373,1,0.0388,0.71,0.00589,0.0942,0.308,114.738,230625,4
2132,2132,calm,54nKc68iq0hIydrMx96KET,Strangers,J-pag,0.701,0.2,4,-13.414,0,0.0306,0.942,3.1e-05,0.11,0.142,99.858,351437,4
2133,2133,calm,3fVnlF4pGqWI9flVENcT28,Wildest Dreams,Taylor Swift,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4
2134,2134,calm,68RI4I6SKm57SxjG06OYvN,The Wisp Sings,Winter Aid,0.521,0.0889,4,-19.457,1,0.0507,0.988,0.182,0.0965,0.0479,115.43,313253,4
2135,2135,calm,7svpAkwc6xaSxlbZ7V7JiS,i was all over her,salvia palth,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,161463,4
2136,2136,calm,7Cu2COdH93MnuireuKNiS3,Streetcar,Daniel Caesar,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651,246972,3
2137,2137,calm,5HKv1sFHbXgmXBih203HxT,I Don't Wanna Be Okay Without You,Charlie Burg,0.532,0.319,5,-7.461,1,0.0288,0.399,2.52e-05,0.138,0.166,62.984,243797,4
2138,2138,calm,3zksbXteOCeSusJ5Xltr3t,Bubble Gum,Clairo,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,175961,3
